Date,Time,PAR (raw),Datetime (UTC),Datetime (AST),PAR (calc),PAR (avg),,Serial #:,0392
6/26/24,21:18:25,10095,6/26/2024 21:18:25,6/26/2024 17:18:25,144.393927,,,,
6/26/24,21:18:26,10103,6/26/2024 21:18:26,6/26/2024 17:18:26,145.3194733,,,,
6/26/24,21:18:28,10102,6/26/2024 21:18:28,6/26/2024 17:18:28,145.2034563,145.2866638,,,
6/26/24,21:33:19,9973,6/26/2024 21:33:19,6/26/2024 17:33:19,130.9881163,,,,
6/26/24,21:33:20,9979,6/26/2024 21:33:20,6/26/2024 17:33:20,131.6173257,,,,
6/26/24,21:33:21,9968,6/26/2024 21:33:21,6/26/2024 17:33:21,130.4660736,,,,
6/26/24,21:33:22,9974,6/26/2024 21:33:22,6/26/2024 17:33:22,131.0927753,,,,
6/26/24,21:33:23,9975,6/26/2024 21:33:23,6/26/2024 17:33:23,131.1975179,,,,
6/26/24,21:33:24,9970,6/26/2024 21:33:24,6/26/2024 17:33:24,130.6746405,,,,
6/26/24,21:33:25,9972,6/26/2024 21:33:25,6/26/2024 17:33:25,130.8835409,,,,
6/26/24,21:33:26,9973,6/26/2024 21:33:26,6/26/2024 17:33:26,130.9881163,,,,
6/26/24,21:33:27,9965,6/26/2024 21:33:27,6/26/2024 17:33:27,130.1538471,,,,
6/26/24,21:33:29,9972,6/26/2024 21:33:29,6/26/2024 17:33:29,130.8835409,130.8945495,,,
6/26/24,21:48:20,9809,6/26/2024 21:48:20,6/26/2024 17:48:20,114.9070586,,,,
6/26/24,21:48:21,9816,6/26/2024 21:48:21,6/26/2024 17:48:21,115.5512729,,,,
6/26/24,21:48:22,9810,6/26/2024 21:48:22,6/26/2024 17:48:22,114.9988689,,,,
6/26/24,21:48:23,9815,6/26/2024 21:48:23,6/26/2024 17:48:23,115.4590217,,,,
6/26/24,21:48:24,9803,6/26/2024 21:48:24,6/26/2024 17:48:24,114.3577343,,,,
6/26/24,21:48:25,9817,6/26/2024 21:48:25,6/26/2024 17:48:25,115.6435979,,,,
6/26/24,21:48:26,9807,6/26/2024 21:48:26,6/26/2024 17:48:26,114.723658,,,,
6/26/24,21:48:27,9818,6/26/2024 21:48:27,6/26/2024 17:48:27,115.7359967,,,,
6/26/24,21:48:28,9798,6/26/2024 21:48:28,6/26/2024 17:48:28,113.9019706,,,,
6/26/24,21:48:30,9818,6/26/2024 21:48:30,6/26/2024 17:48:30,115.7359967,115.1015176,,,
6/26/24,22:03:21,9621,6/26/2024 22:03:21,6/26/2024 18:03:21,98.88646613,,,,
6/26/24,22:03:22,9609,6/26/2024 22:03:22,6/26/2024 18:03:22,97.94325342,,,,
6/26/24,22:03:23,9613,6/26/2024 22:03:23,6/26/2024 18:03:23,98.25665376,,,,
6/26/24,22:03:24,9614,6/26/2024 22:03:24,6/26/2024 18:03:24,98.33516041,,,,
6/26/24,22:03:25,9614,6/26/2024 22:03:25,6/26/2024 18:03:25,98.33516041,,,,
6/26/24,22:03:26,9615,6/26/2024 22:03:26,6/26/2024 18:03:26,98.41372979,,,,
6/26/24,22:03:27,9615,6/26/2024 22:03:27,6/26/2024 18:03:27,98.41372979,,,,
6/26/24,22:03:28,9610,6/26/2024 22:03:28,6/26/2024 18:03:28,98.02150966,,,,
6/26/24,22:03:29,9608,6/26/2024 22:03:29,6/26/2024 18:03:29,97.86505965,,,,
6/26/24,22:03:31,9606,6/26/2024 22:03:31,6/26/2024 18:03:31,97.70885934,98.21795824,,,
6/26/24,22:18:22,9436,6/26/2024 22:18:22,6/26/2024 18:18:22,85.303645,,,,
6/26/24,22:18:23,9433,6/26/2024 22:18:23,6/26/2024 18:18:23,85.09949955,,,,
6/26/24,22:18:24,9431,6/26/2024 22:18:24,6/26/2024 18:18:24,84.96367407,,,,
6/26/24,22:18:25,9431,6/26/2024 22:18:25,6/26/2024 18:18:25,84.96367407,,,,
6/26/24,22:18:26,9430,6/26/2024 22:18:26,6/26/2024 18:18:26,84.89584265,,,,
6/26/24,22:18:27,9432,6/26/2024 22:18:27,6/26/2024 18:18:27,85.03155969,,,,
6/26/24,22:18:28,9434,6/26/2024 22:18:28,6/26/2024 18:18:28,85.16749369,,,,
6/26/24,22:18:29,9435,6/26/2024 22:18:29,6/26/2024 18:18:29,85.23554216,,,,
6/26/24,22:18:30,9432,6/26/2024 22:18:30,6/26/2024 18:18:30,85.03155969,,,,
6/26/24,22:18:32,9434,6/26/2024 22:18:32,6/26/2024 18:18:32,85.16749369,85.08599843,,,
6/26/24,22:33:23,9191,6/26/2024 22:33:23,6/26/2024 18:33:23,70.14337625,,,,
6/26/24,22:33:24,9185,6/26/2024 22:33:24,6/26/2024 18:33:24,69.80804904,,,,
6/26/24,22:33:25,9191,6/26/2024 22:33:25,6/26/2024 18:33:25,70.14337625,,,,
6/26/24,22:33:26,9191,6/26/2024 22:33:26,6/26/2024 18:33:26,70.14337625,,,,
6/26/24,22:33:27,9189,6/26/2024 22:33:27,6/26/2024 18:33:27,70.03142192,,,,
6/26/24,22:33:28,9190,6/26/2024 22:33:28,6/26/2024 18:33:28,70.08737673,,,,
6/26/24,22:33:29,9182,6/26/2024 22:33:29,6/26/2024 18:33:29,69.64098706,,,,
6/26/24,22:33:30,9189,6/26/2024 22:33:30,6/26/2024 18:33:30,70.03142192,,,,
6/26/24,22:33:31,9183,6/26/2024 22:33:31,6/26/2024 18:33:31,69.69662992,,,,
6/26/24,22:33:33,9189,6/26/2024 22:33:33,6/26/2024 18:33:33,70.03142192,69.97574372,,,
6/26/24,22:48:24,8921,6/26/2024 22:48:24,6/26/2024 18:48:24,56.53719017,,,,
6/26/24,22:48:25,8925,6/26/2024 22:48:25,6/26/2024 18:48:25,56.71809875,,,,
6/26/24,22:48:26,8928,6/26/2024 22:48:26,6/26/2024 18:48:26,56.85415997,,,,
6/26/24,22:48:27,8921,6/26/2024 22:48:27,6/26/2024 18:48:27,56.53719017,,,,
6/26/24,22:48:28,8927,6/26/2024 22:48:28,6/26/2024 18:48:28,56.80877001,,,,
6/26/24,22:48:29,8929,6/26/2024 22:48:29,6/26/2024 18:48:29,56.89958621,,,,
6/26/24,22:48:30,8923,6/26/2024 22:48:30,6/26/2024 18:48:30,56.62757222,,,,
6/26/24,22:48:31,8930,6/26/2024 22:48:31,6/26/2024 18:48:31,56.94504874,,,,
6/26/24,22:48:32,8923,6/26/2024 22:48:32,6/26/2024 18:48:32,56.62757222,,,,
6/26/24,22:48:34,8923,6/26/2024 22:48:34,6/26/2024 18:48:34,56.62757222,56.71827607,,,
6/26/24,23:03:25,8496,6/26/2024 23:03:25,6/26/2024 19:03:25,40.26413139,,,,
6/26/24,23:03:26,8495,6/26/2024 23:03:26,6/26/2024 19:03:26,40.2319862,,,,
6/26/24,23:03:27,8500,6/26/2024 23:03:27,6/26/2024 19:03:27,40.39296918,,,,
6/26/24,23:03:28,8495,6/26/2024 23:03:28,6/26/2024 19:03:28,40.2319862,,,,
6/26/24,23:03:29,8492,6/26/2024 23:03:29,6/26/2024 19:03:29,40.13570454,,,,
6/26/24,23:03:30,8495,6/26/2024 23:03:30,6/26/2024 19:03:30,40.2319862,,,,
6/26/24,23:03:31,8495,6/26/2024 23:03:31,6/26/2024 19:03:31,40.2319862,,,,
6/26/24,23:03:32,8492,6/26/2024 23:03:32,6/26/2024 19:03:32,40.13570454,,,,
6/26/24,23:03:33,8496,6/26/2024 23:03:33,6/26/2024 19:03:33,40.26413139,,,,
6/26/24,23:03:35,8493,6/26/2024 23:03:35,6/26/2024 19:03:35,40.1677728,40.22883586,,,
6/26/24,23:18:26,8158,6/26/2024 23:18:26,6/26/2024 19:18:26,30.73826479,,,,
6/26/24,23:18:27,8157,6/26/2024 23:18:27,6/26/2024 19:18:27,30.71372465,,,,
6/26/24,23:18:28,8154,6/26/2024 23:18:28,6/26/2024 19:18:28,30.64022173,,,,
6/26/24,23:18:29,8153,6/26/2024 23:18:29,6/26/2024 19:18:29,30.61575987,,,,
6/26/24,23:18:30,8152,6/26/2024 23:18:30,6/26/2024 19:18:30,30.59131753,,,,
6/26/24,23:18:31,8153,6/26/2024 23:18:31,6/26/2024 19:18:31,30.61575987,,,,
6/26/24,23:18:32,8149,6/26/2024 23:18:32,6/26/2024 19:18:32,30.51810755,,,,
6/26/24,23:18:33,8150,6/26/2024 23:18:33,6/26/2024 19:18:33,30.54249139,,,,
6/26/24,23:18:34,8148,6/26/2024 23:18:34,6/26/2024 19:18:34,30.49374318,,,,
6/26/24,23:18:36,8146,6/26/2024 23:18:36,6/26/2024 19:18:36,30.44507277,30.59144633,,,
6/26/24,23:33:27,7740,6/26/2024 23:33:27,6/26/2024 19:33:27,22.01362112,,,,
6/26/24,23:33:28,7742,6/26/2024 23:33:28,6/26/2024 19:33:28,22.04881276,,,,
6/26/24,23:33:29,7750,6/26/2024 23:33:29,6/26/2024 19:33:29,22.19014278,,,,
6/26/24,23:33:30,7741,6/26/2024 23:33:30,6/26/2024 19:33:30,22.03120991,,,,
6/26/24,23:33:31,7735,6/26/2024 23:33:31,6/26/2024 19:33:31,21.92588758,,,,
6/26/24,23:33:32,7742,6/26/2024 23:33:32,6/26/2024 19:33:32,22.04881276,,,,
6/26/24,23:33:33,7743,6/26/2024 23:33:33,6/26/2024 19:33:33,22.06642967,,,,
6/26/24,23:33:34,7738,6/26/2024 23:33:34,6/26/2024 19:33:34,21.97848566,,,,
6/26/24,23:33:35,7735,6/26/2024 23:33:35,6/26/2024 19:33:35,21.92588758,,,,
6/26/24,23:33:37,7738,6/26/2024 23:33:37,6/26/2024 19:33:37,21.97848566,22.02077755,,,
6/26/24,23:48:28,6958,6/26/2024 23:48:28,6/26/2024 19:48:28,11.78816638,,,,
6/26/24,23:48:29,6958,6/26/2024 23:48:29,6/26/2024 19:48:29,11.78816638,,,,
6/26/24,23:48:30,6957,6/26/2024 23:48:30,6/26/2024 19:48:30,11.7787552,,,,
6/26/24,23:48:31,6956,6/26/2024 23:48:31,6/26/2024 19:48:31,11.76935154,,,,
6/26/24,23:48:32,6955,6/26/2024 23:48:32,6/26/2024 19:48:32,11.75995539,,,,
6/26/24,23:48:33,6956,6/26/2024 23:48:33,6/26/2024 19:48:33,11.76935154,,,,
6/26/24,23:48:34,6956,6/26/2024 23:48:34,6/26/2024 19:48:34,11.76935154,,,,
6/26/24,23:48:35,6954,6/26/2024 23:48:35,6/26/2024 19:48:35,11.75056673,,,,
6/26/24,23:48:36,6954,6/26/2024 23:48:36,6/26/2024 19:48:36,11.75056673,,,,
6/26/24,23:48:38,6952,6/26/2024 23:48:38,6/26/2024 19:48:38,11.73181191,11.76560433,,,
6/27/24,0:03:29,6125,6/27/2024 0:03:29,6/26/2024 20:03:29,6.06053718,,,,
6/27/24,0:03:30,6123,6/27/2024 0:03:30,6/26/2024 20:03:30,6.050864087,,,,
6/27/24,0:03:31,6122,6/27/2024 0:03:31,6/26/2024 20:03:31,6.046033332,,,,
6/27/24,0:03:32,6124,6/27/2024 0:03:32,6/26/2024 20:03:32,6.055698702,,,,
6/27/24,0:03:33,6118,6/27/2024 0:03:33,6/26/2024 20:03:33,6.026748848,,,,
6/27/24,0:03:34,6116,6/27/2024 0:03:34,6/26/2024 20:03:34,6.017129684,,,,
6/27/24,0:03:35,6116,6/27/2024 0:03:35,6/26/2024 20:03:35,6.017129684,,,,
6/27/24,0:03:36,6112,6/27/2024 0:03:36,6/26/2024 20:03:36,5.99793739,,,,
6/27/24,0:03:37,6107,6/27/2024 0:03:37,6/26/2024 20:03:37,5.974033086,,,,
6/27/24,0:03:39,6106,6/27/2024 0:03:39,6/26/2024 20:03:39,5.969263669,6.021537566,,,
6/27/24,0:18:30,4811,6/27/2024 0:18:30,6/26/2024 20:18:30,2.121953613,,,,
6/27/24,0:18:31,4810,6/27/2024 0:18:31,6/26/2024 20:18:31,2.120259534,,,,
6/27/24,0:18:32,4807,6/27/2024 0:18:32,6/26/2024 20:18:32,2.11518541,,,,
6/27/24,0:18:33,4805,6/27/2024 0:18:33,6/26/2024 20:18:33,2.111809408,,,,
6/27/24,0:18:34,4805,6/27/2024 0:18:34,6/26/2024 20:18:34,2.111809408,,,,
6/27/24,0:18:35,4802,6/27/2024 0:18:35,6/26/2024 20:18:35,2.106755506,,,,
6/27/24,0:18:36,4800,6/27/2024 0:18:36,6/26/2024 20:18:36,2.103392959,,,,
6/27/24,0:18:37,4797,6/27/2024 0:18:37,6/26/2024 20:18:37,2.098359198,,,,
6/27/24,0:18:38,4796,6/27/2024 0:18:38,6/26/2024 20:18:38,2.096683957,,,,
6/27/24,0:18:40,4795,6/27/2024 0:18:40,6/26/2024 20:18:40,2.095010053,2.108121904,,,
6/27/24,0:33:31,2306,6/27/2024 0:33:31,6/26/2024 20:33:31,0.286978466,,,,
6/27/24,0:33:32,2300,6/27/2024 0:33:32,6/26/2024 20:33:32,0.285606537,,,,
6/27/24,0:33:33,2295,6/27/2024 0:33:33,6/26/2024 20:33:33,0.284468275,,,,
6/27/24,0:33:34,2292,6/27/2024 0:33:34,6/26/2024 20:33:34,0.283787496,,,,
6/27/24,0:33:35,2287,6/27/2024 0:33:35,6/26/2024 20:33:35,0.282656484,,,,
6/27/24,0:33:36,2283,6/27/2024 0:33:36,6/26/2024 20:33:36,0.28175492,,,,
6/27/24,0:33:37,2279,6/27/2024 0:33:37,6/26/2024 20:33:37,0.280856232,,,,
6/27/24,0:33:38,2274,6/27/2024 0:33:38,6/26/2024 20:33:38,0.279736902,,,,
6/27/24,0:33:39,2270,6/27/2024 0:33:39,6/26/2024 20:33:39,0.27884465,,,,
6/27/24,0:33:41,2266,6/27/2024 0:33:41,6/26/2024 20:33:41,0.277955245,0.282264521,,,
6/27/24,0:48:32,53,6/27/2024 0:48:32,6/26/2024 20:48:32,0.047464803,,,,
6/27/24,0:48:33,53,6/27/2024 0:48:33,6/26/2024 20:48:33,0.047464803,,,,
6/27/24,0:48:34,53,6/27/2024 0:48:34,6/26/2024 20:48:34,0.047464803,,,,
6/27/24,0:48:35,53,6/27/2024 0:48:35,6/26/2024 20:48:35,0.047464803,,,,
6/27/24,0:48:36,53,6/27/2024 0:48:36,6/26/2024 20:48:36,0.047464803,,,,
6/27/24,0:48:37,54,6/27/2024 0:48:37,6/26/2024 20:48:37,0.047502727,,,,
6/27/24,0:48:38,54,6/27/2024 0:48:38,6/26/2024 20:48:38,0.047502727,,,,
6/27/24,0:48:39,54,6/27/2024 0:48:39,6/26/2024 20:48:39,0.047502727,,,,
6/27/24,0:48:40,54,6/27/2024 0:48:40,6/26/2024 20:48:40,0.047502727,,,,
6/27/24,0:48:42,54,6/27/2024 0:48:42,6/26/2024 20:48:42,0.047502727,0.047483765,,,
6/27/24,1:03:33,53,6/27/2024 1:03:33,6/26/2024 21:03:33,0.047464803,,,,
6/27/24,1:03:34,53,6/27/2024 1:03:34,6/26/2024 21:03:34,0.047464803,,,,
6/27/24,1:03:35,53,6/27/2024 1:03:35,6/26/2024 21:03:35,0.047464803,,,,
6/27/24,1:03:36,53,6/27/2024 1:03:36,6/26/2024 21:03:36,0.047464803,,,,
6/27/24,1:03:37,53,6/27/2024 1:03:37,6/26/2024 21:03:37,0.047464803,,,,
6/27/24,1:03:38,53,6/27/2024 1:03:38,6/26/2024 21:03:38,0.047464803,,,,
6/27/24,1:03:39,53,6/27/2024 1:03:39,6/26/2024 21:03:39,0.047464803,,,,
6/27/24,1:03:40,53,6/27/2024 1:03:40,6/26/2024 21:03:40,0.047464803,,,,
6/27/24,1:03:41,53,6/27/2024 1:03:41,6/26/2024 21:03:41,0.047464803,,,,
6/27/24,1:03:43,53,6/27/2024 1:03:43,6/26/2024 21:03:43,0.047464803,0.047464803,,,
6/27/24,1:18:34,53,6/27/2024 1:18:34,6/26/2024 21:18:34,0.047464803,,,,
6/27/24,1:18:35,53,6/27/2024 1:18:35,6/26/2024 21:18:35,0.047464803,,,,
6/27/24,1:18:36,53,6/27/2024 1:18:36,6/26/2024 21:18:36,0.047464803,,,,
6/27/24,1:18:37,53,6/27/2024 1:18:37,6/26/2024 21:18:37,0.047464803,,,,
6/27/24,1:18:38,53,6/27/2024 1:18:38,6/26/2024 21:18:38,0.047464803,,,,
6/27/24,1:18:39,53,6/27/2024 1:18:39,6/26/2024 21:18:39,0.047464803,,,,
6/27/24,1:18:40,53,6/27/2024 1:18:40,6/26/2024 21:18:40,0.047464803,,,,
6/27/24,1:18:41,53,6/27/2024 1:18:41,6/26/2024 21:18:41,0.047464803,,,,
6/27/24,1:18:42,53,6/27/2024 1:18:42,6/26/2024 21:18:42,0.047464803,,,,
6/27/24,1:18:44,53,6/27/2024 1:18:44,6/26/2024 21:18:44,0.047464803,0.047464803,,,
6/27/24,1:33:35,53,6/27/2024 1:33:35,6/26/2024 21:33:35,0.047464803,,,,
6/27/24,1:33:36,53,6/27/2024 1:33:36,6/26/2024 21:33:36,0.047464803,,,,
6/27/24,1:33:37,53,6/27/2024 1:33:37,6/26/2024 21:33:37,0.047464803,,,,
6/27/24,1:33:38,53,6/27/2024 1:33:38,6/26/2024 21:33:38,0.047464803,,,,
6/27/24,1:33:39,53,6/27/2024 1:33:39,6/26/2024 21:33:39,0.047464803,,,,
6/27/24,1:33:40,53,6/27/2024 1:33:40,6/26/2024 21:33:40,0.047464803,,,,
6/27/24,1:33:41,53,6/27/2024 1:33:41,6/26/2024 21:33:41,0.047464803,,,,
6/27/24,1:33:42,53,6/27/2024 1:33:42,6/26/2024 21:33:42,0.047464803,,,,
6/27/24,1:33:43,53,6/27/2024 1:33:43,6/26/2024 21:33:43,0.047464803,,,,
6/27/24,1:33:45,53,6/27/2024 1:33:45,6/26/2024 21:33:45,0.047464803,0.047464803,,,
6/27/24,1:48:36,53,6/27/2024 1:48:36,6/26/2024 21:48:36,0.047464803,,,,
6/27/24,1:48:37,53,6/27/2024 1:48:37,6/26/2024 21:48:37,0.047464803,,,,
6/27/24,1:48:38,53,6/27/2024 1:48:38,6/26/2024 21:48:38,0.047464803,,,,
6/27/24,1:48:39,53,6/27/2024 1:48:39,6/26/2024 21:48:39,0.047464803,,,,
6/27/24,1:48:40,53,6/27/2024 1:48:40,6/26/2024 21:48:40,0.047464803,,,,
6/27/24,1:48:41,53,6/27/2024 1:48:41,6/26/2024 21:48:41,0.047464803,,,,
6/27/24,1:48:42,53,6/27/2024 1:48:42,6/26/2024 21:48:42,0.047464803,,,,
6/27/24,1:48:43,53,6/27/2024 1:48:43,6/26/2024 21:48:43,0.047464803,,,,
6/27/24,1:48:44,53,6/27/2024 1:48:44,6/26/2024 21:48:44,0.047464803,,,,
6/27/24,1:48:46,53,6/27/2024 1:48:46,6/26/2024 21:48:46,0.047464803,0.047464803,,,
6/27/24,2:03:37,53,6/27/2024 2:03:37,6/26/2024 22:03:37,0.047464803,,,,
6/27/24,2:03:38,53,6/27/2024 2:03:38,6/26/2024 22:03:38,0.047464803,,,,
6/27/24,2:03:39,53,6/27/2024 2:03:39,6/26/2024 22:03:39,0.047464803,,,,
6/27/24,2:03:40,53,6/27/2024 2:03:40,6/26/2024 22:03:40,0.047464803,,,,
6/27/24,2:03:41,53,6/27/2024 2:03:41,6/26/2024 22:03:41,0.047464803,,,,
6/27/24,2:03:42,53,6/27/2024 2:03:42,6/26/2024 22:03:42,0.047464803,,,,
6/27/24,2:03:43,53,6/27/2024 2:03:43,6/26/2024 22:03:43,0.047464803,,,,
6/27/24,2:03:44,53,6/27/2024 2:03:44,6/26/2024 22:03:44,0.047464803,,,,
6/27/24,2:03:45,53,6/27/2024 2:03:45,6/26/2024 22:03:45,0.047464803,,,,
6/27/24,2:03:47,53,6/27/2024 2:03:47,6/26/2024 22:03:47,0.047464803,0.047464803,,,
6/27/24,2:18:38,53,6/27/2024 2:18:38,6/26/2024 22:18:38,0.047464803,,,,
6/27/24,2:18:39,53,6/27/2024 2:18:39,6/26/2024 22:18:39,0.047464803,,,,
6/27/24,2:18:40,53,6/27/2024 2:18:40,6/26/2024 22:18:40,0.047464803,,,,
6/27/24,2:18:41,53,6/27/2024 2:18:41,6/26/2024 22:18:41,0.047464803,,,,
6/27/24,2:18:42,53,6/27/2024 2:18:42,6/26/2024 22:18:42,0.047464803,,,,
6/27/24,2:18:43,53,6/27/2024 2:18:43,6/26/2024 22:18:43,0.047464803,,,,
6/27/24,2:18:44,53,6/27/2024 2:18:44,6/26/2024 22:18:44,0.047464803,,,,
6/27/24,2:18:45,53,6/27/2024 2:18:45,6/26/2024 22:18:45,0.047464803,,,,
6/27/24,2:18:46,53,6/27/2024 2:18:46,6/26/2024 22:18:46,0.047464803,,,,
6/27/24,2:18:48,53,6/27/2024 2:18:48,6/26/2024 22:18:48,0.047464803,0.047464803,,,
6/27/24,2:33:39,53,6/27/2024 2:33:39,6/26/2024 22:33:39,0.047464803,,,,
6/27/24,2:33:40,53,6/27/2024 2:33:40,6/26/2024 22:33:40,0.047464803,,,,
6/27/24,2:33:41,53,6/27/2024 2:33:41,6/26/2024 22:33:41,0.047464803,,,,
6/27/24,2:33:42,53,6/27/2024 2:33:42,6/26/2024 22:33:42,0.047464803,,,,
6/27/24,2:33:43,53,6/27/2024 2:33:43,6/26/2024 22:33:43,0.047464803,,,,
6/27/24,2:33:44,53,6/27/2024 2:33:44,6/26/2024 22:33:44,0.047464803,,,,
6/27/24,2:33:45,53,6/27/2024 2:33:45,6/26/2024 22:33:45,0.047464803,,,,
6/27/24,2:33:46,53,6/27/2024 2:33:46,6/26/2024 22:33:46,0.047464803,,,,
6/27/24,2:33:47,53,6/27/2024 2:33:47,6/26/2024 22:33:47,0.047464803,,,,
6/27/24,2:33:49,53,6/27/2024 2:33:49,6/26/2024 22:33:49,0.047464803,0.047464803,,,
6/27/24,2:48:40,53,6/27/2024 2:48:40,6/26/2024 22:48:40,0.047464803,,,,
6/27/24,2:48:41,53,6/27/2024 2:48:41,6/26/2024 22:48:41,0.047464803,,,,
6/27/24,2:48:42,53,6/27/2024 2:48:42,6/26/2024 22:48:42,0.047464803,,,,
6/27/24,2:48:43,53,6/27/2024 2:48:43,6/26/2024 22:48:43,0.047464803,,,,
6/27/24,2:48:44,53,6/27/2024 2:48:44,6/26/2024 22:48:44,0.047464803,,,,
6/27/24,2:48:45,53,6/27/2024 2:48:45,6/26/2024 22:48:45,0.047464803,,,,
6/27/24,2:48:46,53,6/27/2024 2:48:46,6/26/2024 22:48:46,0.047464803,,,,
6/27/24,2:48:47,53,6/27/2024 2:48:47,6/26/2024 22:48:47,0.047464803,,,,
6/27/24,2:48:48,53,6/27/2024 2:48:48,6/26/2024 22:48:48,0.047464803,,,,
6/27/24,2:48:50,53,6/27/2024 2:48:50,6/26/2024 22:48:50,0.047464803,0.047464803,,,
6/27/24,3:03:41,53,6/27/2024 3:03:41,6/26/2024 23:03:41,0.047464803,,,,
6/27/24,3:03:42,53,6/27/2024 3:03:42,6/26/2024 23:03:42,0.047464803,,,,
6/27/24,3:03:43,53,6/27/2024 3:03:43,6/26/2024 23:03:43,0.047464803,,,,
6/27/24,3:03:44,53,6/27/2024 3:03:44,6/26/2024 23:03:44,0.047464803,,,,
6/27/24,3:03:45,53,6/27/2024 3:03:45,6/26/2024 23:03:45,0.047464803,,,,
6/27/24,3:03:46,53,6/27/2024 3:03:46,6/26/2024 23:03:46,0.047464803,,,,
6/27/24,3:03:47,53,6/27/2024 3:03:47,6/26/2024 23:03:47,0.047464803,,,,
6/27/24,3:03:48,53,6/27/2024 3:03:48,6/26/2024 23:03:48,0.047464803,,,,
6/27/24,3:03:49,53,6/27/2024 3:03:49,6/26/2024 23:03:49,0.047464803,,,,
6/27/24,3:03:51,53,6/27/2024 3:03:51,6/26/2024 23:03:51,0.047464803,0.047464803,,,
6/27/24,3:18:42,53,6/27/2024 3:18:42,6/26/2024 23:18:42,0.047464803,,,,
6/27/24,3:18:43,53,6/27/2024 3:18:43,6/26/2024 23:18:43,0.047464803,,,,
6/27/24,3:18:44,53,6/27/2024 3:18:44,6/26/2024 23:18:44,0.047464803,,,,
6/27/24,3:18:45,53,6/27/2024 3:18:45,6/26/2024 23:18:45,0.047464803,,,,
6/27/24,3:18:46,53,6/27/2024 3:18:46,6/26/2024 23:18:46,0.047464803,,,,
6/27/24,3:18:47,53,6/27/2024 3:18:47,6/26/2024 23:18:47,0.047464803,,,,
6/27/24,3:18:48,53,6/27/2024 3:18:48,6/26/2024 23:18:48,0.047464803,,,,
6/27/24,3:18:49,53,6/27/2024 3:18:49,6/26/2024 23:18:49,0.047464803,,,,
6/27/24,3:18:50,53,6/27/2024 3:18:50,6/26/2024 23:18:50,0.047464803,,,,
6/27/24,3:18:52,53,6/27/2024 3:18:52,6/26/2024 23:18:52,0.047464803,0.047464803,,,
6/27/24,3:33:43,53,6/27/2024 3:33:43,6/26/2024 23:33:43,0.047464803,,,,
6/27/24,3:33:44,53,6/27/2024 3:33:44,6/26/2024 23:33:44,0.047464803,,,,
6/27/24,3:33:45,53,6/27/2024 3:33:45,6/26/2024 23:33:45,0.047464803,,,,
6/27/24,3:33:46,53,6/27/2024 3:33:46,6/26/2024 23:33:46,0.047464803,,,,
6/27/24,3:33:47,53,6/27/2024 3:33:47,6/26/2024 23:33:47,0.047464803,,,,
6/27/24,3:33:48,53,6/27/2024 3:33:48,6/26/2024 23:33:48,0.047464803,,,,
6/27/24,3:33:49,53,6/27/2024 3:33:49,6/26/2024 23:33:49,0.047464803,,,,
6/27/24,3:33:50,53,6/27/2024 3:33:50,6/26/2024 23:33:50,0.047464803,,,,
6/27/24,3:33:51,53,6/27/2024 3:33:51,6/26/2024 23:33:51,0.047464803,,,,
6/27/24,3:33:53,53,6/27/2024 3:33:53,6/26/2024 23:33:53,0.047464803,0.047464803,,,
6/27/24,3:48:44,53,6/27/2024 3:48:44,6/26/2024 23:48:44,0.047464803,,,,
6/27/24,3:48:45,53,6/27/2024 3:48:45,6/26/2024 23:48:45,0.047464803,,,,
6/27/24,3:48:46,53,6/27/2024 3:48:46,6/26/2024 23:48:46,0.047464803,,,,
6/27/24,3:48:47,53,6/27/2024 3:48:47,6/26/2024 23:48:47,0.047464803,,,,
6/27/24,3:48:48,53,6/27/2024 3:48:48,6/26/2024 23:48:48,0.047464803,,,,
6/27/24,3:48:49,53,6/27/2024 3:48:49,6/26/2024 23:48:49,0.047464803,,,,
6/27/24,3:48:50,53,6/27/2024 3:48:50,6/26/2024 23:48:50,0.047464803,,,,
6/27/24,3:48:51,53,6/27/2024 3:48:51,6/26/2024 23:48:51,0.047464803,,,,
6/27/24,3:48:52,53,6/27/2024 3:48:52,6/26/2024 23:48:52,0.047464803,,,,
6/27/24,3:48:54,53,6/27/2024 3:48:54,6/26/2024 23:48:54,0.047464803,0.047464803,,,
6/27/24,4:03:45,53,6/27/2024 4:03:45,6/27/2024 0:03:45,0.047464803,,,,
6/27/24,4:03:46,53,6/27/2024 4:03:46,6/27/2024 0:03:46,0.047464803,,,,
6/27/24,4:03:47,53,6/27/2024 4:03:47,6/27/2024 0:03:47,0.047464803,,,,
6/27/24,4:03:48,53,6/27/2024 4:03:48,6/27/2024 0:03:48,0.047464803,,,,
6/27/24,4:03:49,53,6/27/2024 4:03:49,6/27/2024 0:03:49,0.047464803,,,,
6/27/24,4:03:50,53,6/27/2024 4:03:50,6/27/2024 0:03:50,0.047464803,,,,
6/27/24,4:03:51,53,6/27/2024 4:03:51,6/27/2024 0:03:51,0.047464803,,,,
6/27/24,4:03:52,53,6/27/2024 4:03:52,6/27/2024 0:03:52,0.047464803,,,,
6/27/24,4:03:53,53,6/27/2024 4:03:53,6/27/2024 0:03:53,0.047464803,,,,
6/27/24,4:03:55,53,6/27/2024 4:03:55,6/27/2024 0:03:55,0.047464803,0.047464803,,,
