Date,Time,PAR (raw),PAR (CALC)
6/26/21,14:16:08,10337,154.6534035
6/26/21,14:20:59,10074,125.3622257
6/26/21,14:21:00,10078,125.7632224
6/26/21,14:21:01,10043,122.2975437
6/26/21,14:21:02,10089,126.8725894
6/26/21,14:21:03,10055,123.4748826
6/26/21,14:21:04,10068,124.7631268
6/26/21,14:21:05,10080,125.9642015
6/26/21,14:21:06,10066,124.564064
6/26/21,14:21:07,10102,128.1962827
6/26/21,14:21:09,10053,123.2778753
6/26/21,14:26:00,10069,124.8627774
6/26/21,14:26:01,10063,124.2660653
6/26/21,14:26:02,10083,126.2662725
6/26/21,14:26:03,10081,126.0648115
6/26/21,14:26:04,10059,123.8698423
6/26/21,14:26:05,10078,125.7632224
6/26/21,14:26:06,10060,123.9687794
6/26/21,14:26:07,10064,124.3653189
6/26/21,14:26:08,10088,126.7713348
6/26/21,14:26:10,10067,124.6635557
6/26/21,14:31:01,10371,158.9090618
6/26/21,14:31:02,10370,158.7822395
6/26/21,14:31:03,10357,157.1427304
6/26/21,14:31:04,10368,158.5288984
6/26/21,14:31:05,10353,156.64168
6/26/21,14:31:06,10364,158.0234282
6/26/21,14:31:07,10362,157.7712978
6/26/21,14:31:08,10348,156.017613
6/26/21,14:31:09,10369,158.6555184
6/26/21,14:31:11,10342,155.2720136
6/26/21,14:36:02,10416,164.7221463
6/26/21,14:36:03,10387,160.9520505
6/26/21,14:36:04,10404,163.1515127
6/26/21,14:36:05,10410,163.9349485
6/26/21,14:36:06,10382,160.3108108
6/26/21,14:36:07,10393,161.7249247
6/26/21,14:36:08,10421,165.3810312
6/26/21,14:36:09,10409,163.8041151
6/26/21,14:36:10,10420,165.2490437
6/26/21,14:36:12,10399,162.5015102
6/26/21,14:41:03,10469,171.8419713
6/26/21,14:41:04,10489,174.6079683
6/26/21,14:41:05,10496,175.5865491
6/26/21,14:41:06,10474,172.5293354
6/26/21,14:41:07,10496,175.5865491
6/26/21,14:41:08,10479,173.2194489
6/26/21,14:41:09,10481,173.4962666
6/26/21,14:41:10,10470,171.9792247
6/26/21,14:41:11,10507,177.1354115
6/26/21,14:41:13,10501,176.2888914
6/26/21,14:46:04,10496,175.5865491
6/26/21,14:46:05,10518,178.6979365
6/26/21,14:46:06,10498,175.8671496
6/26/21,14:46:07,10502,176.4296966
6/26/21,14:46:08,10523,179.4127242
6/26/21,14:46:09,10502,176.4296966
6/26/21,14:46:10,10509,177.4184872
6/26/21,14:46:11,10528,180.1303711
6/26/21,14:46:12,10481,173.4962666
6/26/21,14:46:14,10533,180.8508886
6/26/21,14:51:05,10514,178.1281572
6/26/21,14:51:06,10488,174.4686169
6/26/21,14:51:07,10525,179.6994393
6/26/21,14:51:08,10509,177.4184872
6/26/21,14:51:09,10500,176.1481985
6/26/21,14:51:10,10520,178.9835092
6/26/21,14:51:11,10488,174.4686169
6/26/21,14:51:12,10520,178.9835092
6/26/21,14:51:13,10499,176.007618
6/26/21,14:51:15,10504,176.7116445
6/26/21,14:56:06,10493,175.1664875
6/26/21,14:56:07,10528,180.1303711
6/26/21,14:56:08,10550,183.3222749
6/26/21,14:56:09,10480,173.3578025
6/26/21,14:56:10,10535,181.1399019
6/26/21,14:56:11,10510,177.5601946
6/26/21,14:56:12,10505,176.8527874
6/26/21,14:56:13,10539,181.7193149
6/26/21,14:56:14,10531,180.5623364
6/26/21,14:56:16,10521,179.1264667
6/26/21,15:01:07,10732,211.9932505
6/26/21,15:01:08,10723,210.475412
6/26/21,15:01:09,10705,207.4722595
6/26/21,15:01:10,10721,210.1395931
6/26/21,15:01:11,10712,208.6350265
6/26/21,15:01:12,10743,213.8632592
6/26/21,15:01:13,10689,204.8387828
6/26/21,15:01:14,10753,215.5775775
6/26/21,15:01:15,10709,208.1359019
6/26/21,15:01:17,10738,213.0112191
6/26/21,15:06:08,10788,221.6866342
6/26/21,15:06:09,10841,231.2686491
6/26/21,15:06:10,10772,218.8727323
6/26/21,15:06:11,10800,223.8207761
6/26/21,15:06:12,10771,218.6980541
6/26/21,15:06:13,10825,228.3331212
6/26/21,15:06:14,10777,219.7482184
6/26/21,15:06:15,10810,225.6149135
6/26/21,15:06:16,10827,228.6980147
6/26/21,15:06:18,10787,221.5097103
6/26/21,15:11:09,10840,231.0840779
6/26/21,15:11:10,10870,236.6858212
6/26/21,15:11:11,10836,230.3472652
6/26/21,15:11:12,10853,233.4950355
6/26/21,15:11:13,10851,233.1224883
6/26/21,15:11:14,10870,236.6858212
6/26/21,15:11:15,10823,227.9688099
6/26/21,15:11:16,10879,238.3926755
6/26/21,15:11:17,10799,223.642149
6/26/21,15:11:19,10869,236.4969267
6/26/21,15:16:10,10979,258.2063815
6/26/21,15:16:11,10974,257.1776766
6/26/21,15:16:12,10958,253.9132815
6/26/21,15:16:13,11015,265.7355356
6/26/21,15:16:14,10966,255.5402665
6/26/21,15:16:15,10962,254.725475
6/26/21,15:16:16,10985,259.4462605
6/26/21,15:16:17,10992,260.9003129
6/26/21,15:16:18,10975,257.3830892
6/26/21,15:16:20,11000,262.5720682
6/26/21,15:21:11,10990,260.4840398
6/26/21,15:21:12,11009,264.4656006
6/26/21,15:21:13,10970,256.3576642
6/26/21,15:21:14,10991,260.6920932
6/26/21,15:21:15,10949,252.0953021
6/26/21,15:21:16,10980,258.4126158
6/26/21,15:21:17,10949,252.0953021
6/26/21,15:21:18,10967,255.7443712
6/26/21,15:21:19,11007,264.043639
6/26/21,15:21:21,10918,245.9324253
6/26/21,15:26:12,10790,222.0409061
6/26/21,15:26:13,10855,233.8681782
6/26/21,15:26:14,10848,232.5647816
6/26/21,15:26:15,10800,223.8207761
6/26/21,15:26:16,10851,233.1224883
6/26/21,15:26:17,10811,225.7951163
6/26/21,15:26:18,10826,228.5154951
6/26/21,15:26:19,10830,229.2464486
6/26/21,15:26:20,10832,229.6128017
6/26/21,15:26:22,10798,223.4636644
6/26/21,15:31:13,10699,206.4807614
6/26/21,15:31:14,10702,206.9759167
6/26/21,15:31:15,10700,206.6456814
6/26/21,15:31:16,10676,202.7237159
6/26/21,15:31:17,10699,206.4807614
6/26/21,15:31:18,10701,206.8107332
6/26/21,15:31:19,10704,207.3066798
6/26/21,15:31:20,10678,203.0476837
6/26/21,15:31:21,10669,201.593894
6/26/21,15:31:23,10672,202.0773303
6/26/21,15:36:14,10621,194.0143366
6/26/21,15:36:15,10700,206.6456814
6/26/21,15:36:16,10689,204.8387828
6/26/21,15:36:17,10644,197.6099726
6/26/21,15:36:18,10685,204.1856533
6/26/21,15:36:19,10674,202.4002651
6/26/21,15:36:20,10701,206.8107332
6/26/21,15:36:21,10695,205.8223964
6/26/21,15:36:22,10670,201.7549108
6/26/21,15:36:24,10711,208.4685188
6/26/21,15:41:15,10897,241.8433997
6/26/21,15:41:16,10840,231.0840779
6/26/21,15:41:17,10887,239.92021
6/26/21,15:41:18,10855,233.8681782
6/26/21,15:41:19,10905,243.3930452
6/26/21,15:41:20,10884,239.3462409
6/26/21,15:41:21,10852,233.3086875
6/26/21,15:41:22,10904,243.1987978
6/26/21,15:41:23,10870,236.6858212
6/26/21,15:41:25,10889,240.3036205
6/26/21,15:46:16,10908,243.9767188
6/26/21,15:46:17,10970,256.3576642
6/26/21,15:46:18,10915,245.344073
6/26/21,15:46:19,10950,252.2966553
6/26/21,15:46:20,10918,245.9324253
6/26/21,15:46:21,10916,245.5400339
6/26/21,15:46:22,10990,260.4840398
6/26/21,15:46:23,10902,242.8107679
6/26/21,15:46:24,10964,255.1325455
6/26/21,15:46:26,10938,249.8909945
6/26/21,15:51:17,10963,254.928929
6/26/21,15:51:18,10964,255.1325455
6/26/21,15:51:19,10933,248.8954184
6/26/21,15:51:20,10975,257.3830892
6/26/21,15:51:21,10967,255.7443712
6/26/21,15:51:22,10982,258.8255786
6/26/21,15:51:23,10969,256.15307
6/26/21,15:51:24,10905,243.3930452
6/26/21,15:51:25,11012,265.0998077
6/26/21,15:51:27,10931,248.4982994
6/26/21,15:56:18,11083,280.5614504
6/26/21,15:56:19,11045,272.17727
6/26/21,15:56:20,11058,275.0169631
6/26/21,15:56:21,11096,283.4886177
6/26/21,15:56:22,11091,282.3591872
6/26/21,15:56:23,11030,268.9371165
6/26/21,15:56:24,11137,292.9220011
6/26/21,15:56:25,11029,268.7224828
6/26/21,15:56:26,11092,282.5847127
6/26/21,15:56:28,11102,284.8498992
6/26/21,16:01:19,11020,266.7984719
6/26/21,16:01:20,11058,275.0169631
6/26/21,16:01:21,11019,266.585545
6/26/21,16:01:22,11063,276.1170248
6/26/21,16:01:23,11027,268.2937293
6/26/21,16:01:24,11069,277.4429087
6/26/21,16:01:25,11050,273.265973
6/26/21,16:01:26,11034,269.7973668
6/26/21,16:01:27,11058,275.0169631
6/26/21,16:01:29,11057,274.7974772
6/26/21,16:06:20,11109,286.4463248
6/26/21,16:06:21,11126,290.3607071
6/26/21,16:06:22,11079,279.6668787
6/26/21,16:06:23,11177,302.4277357
6/26/21,16:06:24,11066,276.7791728
6/26/21,16:06:25,11093,282.8104184
6/26/21,16:06:26,11101,284.6225658
6/26/21,16:06:27,11104,285.3051107
6/26/21,16:06:28,11144,294.5636664
6/26/21,16:06:30,11074,278.5526742
6/26/21,16:11:21,11103,285.0774141
6/26/21,16:11:22,11118,288.5120259
6/26/21,16:11:23,11042,271.5261313
6/26/21,16:11:24,11153,296.6879055
6/26/21,16:11:25,11043,271.7430042
6/26/21,16:11:26,11109,286.4463248
6/26/21,16:11:27,11100,284.3954139
6/26/21,16:11:28,11065,276.5582806
6/26/21,16:11:29,11103,285.0774141
6/26/21,16:11:31,11083,280.5614504
6/26/21,16:16:22,10932,248.6967796
6/26/21,16:16:23,10945,251.2914949
6/26/21,16:16:24,10992,260.9003129
6/26/21,16:16:25,10982,258.8255786
6/26/21,16:16:26,10947,251.6930776
6/26/21,16:16:27,10952,252.6998443
6/26/21,16:16:28,10973,256.9724279
6/26/21,16:16:29,10941,250.4902507
6/26/21,16:16:30,10981,258.6190148
6/26/21,16:16:32,10944,251.0909439
6/26/21,16:21:23,11035,270.012859
6/26/21,16:21:24,11044,271.9600504
6/26/21,16:21:25,11023,267.4382733
6/26/21,16:21:26,11008,264.2545356
6/26/21,16:21:27,11050,273.265973
6/26/21,16:21:28,11021,267.0115688
6/26/21,16:21:29,11015,265.7355356
6/26/21,16:21:30,11066,276.7791728
6/26/21,16:21:31,10999,262.3625144
6/26/21,16:21:33,11039,270.8765503
6/26/21,16:26:24,10946,251.4922061
6/26/21,16:26:25,10962,254.725475
6/26/21,16:26:26,10906,243.5874478
6/26/21,16:26:27,10957,253.7106381
6/26/21,16:26:28,10893,241.0722808
6/26/21,16:26:29,10966,255.5402665
6/26/21,16:26:30,10902,242.8107679
6/26/21,16:26:31,10939,250.0905871
6/26/21,16:26:32,10905,243.3930452
6/26/21,16:26:34,10926,247.5082718
6/26/21,16:31:25,11019,266.585545
6/26/21,16:31:26,10948,251.8941096
6/26/21,16:31:27,11022,267.2248359
6/26/21,16:31:28,10959,254.1160868
6/26/21,16:31:29,11011,264.8882365
6/26/21,16:31:30,10994,261.3172512
6/26/21,16:31:31,10983,259.0323074
6/26/21,16:31:32,11003,263.2017345
6/26/21,16:31:33,11005,263.6223506
6/26/21,16:31:35,10972,256.767343
6/26/21,16:36:26,11145,294.7989399
6/26/21,16:36:27,11207,309.7589311
6/26/21,16:36:28,11137,292.9220011
6/26/21,16:36:29,11128,290.8247254
6/26/21,16:36:30,11145,294.7989399
6/26/21,16:36:31,11198,307.5411056
6/26/21,16:36:32,11126,290.3607071
6/26/21,16:36:33,11171,300.9824507
6/26/21,16:36:34,11120,288.9730898
6/26/21,16:36:36,11120,288.9730898
6/26/21,16:41:27,11131,291.5221435
6/26/21,16:41:28,11150,295.9781291
6/26/21,16:41:29,11135,292.4546366
6/26/21,16:41:30,11078,279.4436818
6/26/21,16:41:31,11172,301.222851
6/26/21,16:41:32,11129,291.0570125
6/26/21,16:41:33,11138,293.1559634
6/26/21,16:41:34,11089,281.9086759
6/26/21,16:41:35,11173,301.4634433
6/26/21,16:41:37,11132,291.7549877
6/26/21,16:46:28,11120,288.9730898
6/26/21,16:46:29,11103,285.0774141
6/26/21,16:46:30,11110,286.6751149
6/26/21,16:46:31,11143,294.3285807
6/26/21,16:46:32,11103,285.0774141
6/26/21,16:46:33,11124,289.8974292
6/26/21,16:46:34,11102,284.8498992
6/26/21,16:46:35,11129,291.0570125
6/26/21,16:46:36,11073,278.3303666
6/26/21,16:46:38,11130,291.2894852
6/26/21,16:51:29,11119,288.7424658
6/26/21,16:51:30,11118,288.5120259
6/26/21,16:51:31,11155,297.1620351
6/26/21,16:51:32,11068,277.2214868
6/26/21,16:51:33,11124,289.8974292
6/26/21,16:51:34,11123,289.6660675
6/26/21,16:51:35,11085,281.0098087
6/26/21,16:51:36,11161,298.5889748
6/26/21,16:51:37,11094,283.0363044
6/26/21,16:51:39,11110,286.6751149
6/26/21,16:56:30,11149,295.7419146
6/26/21,16:56:31,11187,304.851983
6/26/21,16:56:32,11150,295.9781291
6/26/21,16:56:33,11205,309.2647029
6/26/21,16:56:34,11159,298.1125685
6/26/21,16:56:35,11121,289.203898
6/26/21,16:56:36,11158,297.8746505
6/26/21,16:56:37,11178,302.6692904
6/26/21,16:56:38,11187,304.851983
6/26/21,16:56:40,11125,290.1289757
6/26/21,17:01:31,11089,281.9086759
6/26/21,17:01:32,11063,276.1170248
6/26/21,17:01:33,10712,208.6350265
6/26/21,17:01:34,10422,165.5131241
6/26/21,17:01:35,10270,146.5979372
6/26/21,17:01:36,10148,132.9919952
6/26/21,17:01:37,10075,125.4623549
6/26/21,17:01:38,10102,128.1962827
6/26/21,17:01:39,10178,136.2158738
6/26/21,17:01:41,10292,149.1956474
6/26/21,17:06:32,11253,321.3467459
6/26/21,17:06:33,11184,304.1226754
6/26/21,17:06:34,11296,332.5705233
6/26/21,17:06:35,11220,312.990723
6/26/21,17:06:36,11287,330.1893704
6/26/21,17:06:37,11251,320.834029
6/26/21,17:06:38,11288,330.4530988
6/26/21,17:06:39,11212,310.99796
6/26/21,17:06:40,11323,339.8175083
6/26/21,17:06:42,11229,315.2478484
6/26/21,17:11:33,11296,332.5705233
6/26/21,17:11:34,11291,331.2455485
6/26/21,17:11:35,11322,339.5463063
6/26/21,17:11:36,11238,317.5212509
6/26/21,17:11:37,11361,350.2852864
6/26/21,17:11:38,11285,329.6625448
6/26/21,17:11:39,11306,335.2363938
6/26/21,17:11:40,11302,334.1674908
6/26/21,17:11:41,11288,330.4530988
6/26/21,17:11:43,11341,344.7363527
6/26/21,17:16:34,11379,355.3556515
6/26/21,17:16:35,11290,330.9811877
6/26/21,17:16:36,11401,361.652541
6/26/21,17:16:37,11334,342.8150645
6/26/21,17:16:38,11396,360.2117022
6/26/21,17:16:39,11300,333.6343181
6/26/21,17:16:40,11407,363.3891572
6/26/21,17:16:41,11326,340.6324145
6/26/21,17:16:42,11344,345.5630547
6/26/21,17:16:44,11330,341.7219969
6/26/21,17:21:35,11360,350.0057303
6/26/21,17:21:36,11280,328.3491555
6/26/21,17:21:37,11350,347.2224109
6/26/21,17:21:38,11368,352.2484411
6/26/21,17:21:39,11308,335.7721268
6/26/21,17:21:40,11377,354.7886725
6/26/21,17:21:41,11313,337.1152078
6/26/21,17:21:42,11374,353.9398998
6/26/21,17:21:43,11386,357.3472228
6/26/21,17:21:45,11342,345.0117001
6/26/21,17:26:36,11494,389.5277481
6/26/21,17:26:37,11548,406.6889707
6/26/21,17:26:38,11581,417.5464885
6/26/21,17:26:39,11538,403.4548943
6/26/21,17:26:40,11538,403.4548943
6/26/21,17:26:41,11395,359.924224
6/26/21,17:26:42,11262,323.6641305
6/26/21,17:26:43,10984,259.2392013
6/26/21,17:26:44,10909,244.1715876
6/26/21,17:26:46,10985,259.4462605
6/26/21,17:31:37,11423,368.0610111
6/26/21,17:31:38,11470,382.1348311
6/26/21,17:31:39,11500,391.398218
6/26/21,17:31:40,11563,411.5887581
6/26/21,17:31:41,11511,394.8507716
6/26/21,17:31:42,11526,399.6079324
6/26/21,17:31:43,11497,390.461863
6/26/21,17:31:44,11468,381.5251252
6/26/21,17:31:45,11457,378.1890903
6/26/21,17:31:47,11228,314.996255
6/26/21,17:36:38,11380,355.6394807
6/26/21,17:36:39,11443,373.9853823
6/26/21,17:36:40,11357,349.1683999
6/26/21,17:36:41,11430,370.1237889
6/26/21,17:36:42,11446,374.8822256
6/26/21,17:36:43,11399,361.0755152
6/26/21,17:36:44,11458,378.491157
6/26/21,17:36:45,11441,373.3886792
6/26/21,17:36:46,11486,387.0476858
6/26/21,17:36:48,11479,384.8905875
6/26/21,17:41:39,11172,301.222851
6/26/21,17:41:40,11217,312.2419449
6/26/21,17:41:41,11234,316.5088327
6/26/21,17:41:42,11216,311.9927505
6/26/21,17:41:43,11227,314.7448624
6/26/21,17:41:44,11183,303.8799608
6/26/21,17:41:45,11167,300.0227666
6/26/21,17:41:46,11146,295.0344013
6/26/21,17:41:47,11243,318.7913288
6/26/21,17:41:49,11431,370.4194137
6/26/21,17:46:40,11527,399.9271067
6/26/21,17:46:41,11446,374.8822256
6/26/21,17:46:42,11522,398.3337804
6/26/21,17:46:43,11419,366.8874467
6/26/21,17:46:44,11491,388.5958679
6/26/21,17:46:45,11483,386.1217387
6/26/21,17:46:46,11466,380.9163922
6/26/21,17:46:47,11483,386.1217387
6/26/21,17:46:48,11478,384.5834136
6/26/21,17:46:50,11455,377.58568
6/26/21,17:51:41,11368,352.2484411
6/26/21,17:51:42,11443,373.9853823
6/26/21,17:51:43,11366,351.6864197
6/26/21,17:51:44,11422,367.7672686
6/26/21,17:51:45,11401,361.652541
6/26/21,17:51:46,11394,359.6369753
6/26/21,17:51:47,11436,371.9010831
6/26/21,17:51:48,11393,359.3499558
6/26/21,17:51:49,11435,371.6042758
6/26/21,17:51:51,11343,345.2872674
6/26/21,17:56:42,11084,280.78554
6/26/21,17:56:43,11063,276.1170248
6/26/21,17:56:44,11111,286.9040876
6/26/21,17:56:45,11060,275.4564609
6/26/21,17:56:46,11070,277.6645076
6/26/21,17:56:47,11061,275.6764731
6/26/21,17:56:48,11078,279.4436818
6/26/21,17:56:49,11093,282.8104184
6/26/21,17:56:50,11034,269.7973668
6/26/21,17:56:52,11083,280.5614504
6/26/21,18:01:43,11079,279.6668787
6/26/21,18:01:44,11085,281.0098087
6/26/21,18:01:45,11084,280.78554
6/26/21,18:01:46,11037,270.4443598
6/26/21,18:01:47,11043,271.7430042
6/26/21,18:01:48,11072,278.1082363
6/26/21,18:01:49,11055,274.3590309
6/26/21,18:01:50,11107,285.9892924
6/26/21,18:01:51,11057,274.7974772
6/26/21,18:01:53,11077,279.2206631
6/26/21,18:06:44,11388,357.9182906
6/26/21,18:06:45,11356,348.8897352
6/26/21,18:06:46,11430,370.1237889
6/26/21,18:06:47,11375,354.2225982
6/26/21,18:06:48,11340,344.4612251
6/26/21,18:06:49,11396,360.2117022
6/26/21,18:06:50,11401,361.652541
6/26/21,18:06:51,11387,357.6326427
6/26/21,18:06:52,11411,364.5515316
6/26/21,18:06:54,11400,361.3639129
6/26/21,18:11:45,10876,237.8223608
6/26/21,18:11:46,11027,268.2937293
6/26/21,18:11:47,11435,371.6042758
6/26/21,18:11:48,11403,362.230489
6/26/21,18:11:49,11531,401.2063552
6/26/21,18:11:50,11407,363.3891572
6/26/21,18:11:51,11520,397.6982288
6/26/21,18:11:52,11429,369.8284001
6/26/21,18:11:53,11487,387.356828
6/26/21,18:11:55,11440,373.0906847
6/26/21,18:16:46,11535,402.4896957
6/26/21,18:16:47,11524,398.9703478
6/26/21,18:16:48,11429,369.8284001
6/26/21,18:16:49,11489,387.9758533
6/26/21,18:16:50,11528,400.2465359
6/26/21,18:16:51,11487,387.356828
6/26/21,18:16:52,11463,380.0051132
6/26/21,18:16:53,11512,395.1661463
6/26/21,18:16:54,11512,395.1661463
6/26/21,18:16:56,11432,370.7152746
6/26/21,18:21:47,11500,391.398218
6/26/21,18:21:48,11518,397.0636911
6/26/21,18:21:49,11422,367.7672686
6/26/21,18:21:50,11509,394.2207771
6/26/21,18:21:51,11497,390.461863
6/26/21,18:21:52,11436,371.9010831
6/26/21,18:21:53,11518,397.0636911
6/26/21,18:21:54,11417,366.3020684
6/26/21,18:21:55,11519,397.3808333
6/26/21,18:21:57,11417,366.3020684
6/26/21,18:26:48,11423,368.0610111
6/26/21,18:26:49,11430,370.1237889
6/26/21,18:26:50,11442,373.6869116
6/26/21,18:26:51,11453,376.9832325
6/26/21,18:26:52,11418,366.5946407
6/26/21,18:26:53,11460,379.0960144
6/26/21,18:26:54,11445,374.5830391
6/26/21,18:26:55,11455,377.58568
6/26/21,18:26:56,11468,381.5251252
6/26/21,18:26:58,11425,368.6492003
6/26/21,18:31:49,11366,351.6864197
6/26/21,18:31:50,11405,362.8093605
6/26/21,18:31:51,11393,359.3499558
6/26/21,18:31:52,11412,364.8427057
6/26/21,18:31:53,11404,362.5198092
6/26/21,18:31:54,11359,349.7263973
6/26/21,18:31:55,11374,353.9398998
6/26/21,18:31:56,11402,361.9413996
6/26/21,18:31:57,11412,364.8427057
6/26/21,18:31:59,11355,348.6112929
6/26/21,18:36:50,11403,362.230489
6/26/21,18:36:51,11359,349.7263973
6/26/21,18:36:52,11363,350.8450686
6/26/21,18:36:53,11365,351.4057454
6/26/21,18:36:54,11336,343.3629087
6/26/21,18:36:55,11343,345.2872674
6/26/21,18:36:56,11418,366.5946407
6/26/21,18:36:57,11364,351.1252951
6/26/21,18:36:58,11371,353.0931576
6/26/21,18:37:00,11394,359.6369753
6/26/21,18:41:51,11357,349.1683999
6/26/21,18:41:52,11367,351.9673182
6/26/21,18:41:53,11296,332.5705233
6/26/21,18:41:54,11340,344.4612251
6/26/21,18:41:55,11368,352.2484411
6/26/21,18:41:56,11332,342.2680943
6/26/21,18:41:57,11370,352.8113606
6/26/21,18:41:58,11337,343.6371591
6/26/21,18:41:59,11330,341.7219969
6/26/21,18:42:01,11350,347.2224109
6/26/21,18:46:52,11254,321.6034115
6/26/21,18:46:53,11372,353.3751797
6/26/21,18:46:54,11279,328.0871062
6/26/21,18:46:55,11316,337.9236338
6/26/21,18:46:56,11342,345.0117001
6/26/21,18:46:57,11295,332.3051051
6/26/21,18:46:58,11323,339.8175083
6/26/21,18:46:59,11278,327.8252661
6/26/21,18:47:00,11266,324.6994363
6/26/21,18:47:02,11367,351.9673182
6/26/21,18:51:53,11300,333.6343181
6/26/21,18:51:54,11269,325.4780884
6/26/21,18:51:55,11348,346.6684088
6/26/21,18:51:56,11347,346.3917392
6/26/21,18:51:57,11284,329.3994473
6/26/21,18:51:58,11330,341.7219969
6/26/21,18:51:59,11316,337.9236338
6/26/21,18:52:00,11308,335.7721268
6/26/21,18:52:01,11306,335.2363938
6/26/21,18:52:03,11323,339.8175083
6/26/21,18:56:54,11282,328.8738821
6/26/21,18:56:55,11320,339.0045515
6/26/21,18:56:56,11296,332.5705233
6/26/21,18:56:57,11290,330.9811877
6/26/21,18:56:58,11329,341.449275
6/26/21,18:56:59,11285,329.6625448
6/26/21,18:57:00,11299,333.3680508
6/26/21,18:57:01,11278,327.8252661
6/26/21,18:57:02,11335,343.0888773
6/26/21,18:57:04,11253,321.3467459
6/26/21,19:01:55,11046,272.3946631
6/26/21,19:01:56,11086,281.2342564
6/26/21,19:01:57,11084,280.78554
6/26/21,19:01:58,11087,281.4588835
6/26/21,19:01:59,11092,282.5847127
6/26/21,19:02:00,11135,292.4546366
6/26/21,19:02:01,11072,278.1082363
6/26/21,19:02:02,11114,287.5921038
6/26/21,19:02:03,11084,280.78554
6/26/21,19:02:05,11109,286.4463248
6/26/21,19:06:56,11197,307.2956628
6/26/21,19:06:57,11202,308.5248387
6/26/21,19:06:58,11173,301.4634433
6/26/21,19:06:59,11128,290.8247254
6/26/21,19:07:00,11222,313.4909057
6/26/21,19:07:01,11182,303.6374399
6/26/21,19:07:02,11182,303.6374399
6/26/21,19:07:03,11179,302.911038
6/26/21,19:07:04,11192,306.0713841
6/26/21,19:07:06,11184,304.1226754
6/26/21,19:11:57,11291,331.2455485
6/26/21,19:11:58,11236,317.0146377
6/26/21,19:11:59,11247,319.811048
6/26/21,19:12:00,11289,330.7170378
6/26/21,19:12:01,11236,317.0146377
6/26/21,19:12:02,11264,324.1813701
6/26/21,19:12:03,11281,328.6114141
6/26/21,19:12:04,11218,312.4913384
6/26/21,19:12:05,11259,322.889818
6/26/21,19:12:07,11259,322.889818
6/26/21,19:16:58,11253,321.3467459
6/26/21,19:16:59,11282,328.8738821
6/26/21,19:17:00,11241,318.2826892
6/26/21,19:17:01,11244,319.0459534
6/26/21,19:17:02,11215,311.7437549
6/26/21,19:17:03,11251,320.834029
6/26/21,19:17:04,11283,329.1365598
6/26/21,19:17:05,11260,323.1477161
6/26/21,19:17:06,11256,322.117358
6/26/21,19:17:08,11303,334.4343966
6/26/21,19:21:59,11265,324.4402998
6/26/21,19:22:00,11164,299.3050122
6/26/21,19:22:01,11294,332.0398986
6/26/21,19:22:02,11142,294.0936826
6/26/21,19:22:03,11247,319.811048
6/26/21,19:22:04,11224,313.9918878
6/26/21,19:22:05,11264,324.1813701
6/26/21,19:22:06,11167,300.0227666
6/26/21,19:22:07,11237,317.2678432
6/26/21,19:22:09,11201,308.2786108
