Date,Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2021-06-24,12:05:00.000,68.86,9.53,67.91,11.40
2021-06-24,12:10:00.000,68.86,9.50,67.91,11.36
2021-06-24,12:15:00.000,68.85,9.52,67.91,11.38
2021-06-24,12:20:00.000,68.86,9.58,67.90,11.45
2021-06-24,12:25:00.000,68.85,9.50,67.91,11.37
2021-06-24,12:30:00.000,68.85,9.59,67.89,11.47
2021-06-24,12:35:00.000,68.85,9.60,67.89,11.48
2021-06-24,12:40:00.000,68.85,9.53,67.90,11.40
2021-06-24,12:45:00.000,68.85,9.63,67.88,11.52
2021-06-24,12:50:00.000,68.85,9.61,67.88,11.49
2021-06-24,12:55:00.000,68.85,9.62,67.88,11.51
2021-06-24,13:00:00.000,68.85,9.61,67.88,11.49
2021-06-24,13:05:00.000,68.85,9.61,67.88,11.49
2021-06-24,13:10:00.000,68.85,9.61,67.88,11.50
2021-06-24,13:15:00.000,68.85,9.69,67.86,11.59
2021-06-24,13:20:00.000,68.85,9.53,67.90,11.40
2021-06-24,13:25:00.000,68.85,9.44,67.92,11.29
2021-06-24,13:30:00.000,68.84,11.54,67.45,13.77
2021-06-24,13:35:00.000,68.85,11.46,67.48,13.68
2021-06-24,13:40:00.000,64.68,32.30,54.67,34.56
2021-06-24,13:45:00.000,66.31,2.61,66.24,3.02
2021-06-24,13:50:00.000,66.30,2.47,66.24,2.86
2021-06-24,13:55:00.000,69.35,327.84,58.71,-36.91
2021-06-24,14:00:00.000,61.43,19.77,57.81,20.78
2021-06-24,14:05:00.000,69.13,16.68,66.22,19.84
2021-06-24,14:10:00.000,30.99,353.45,30.79,-3.53
2021-06-24,14:15:00.000,35.99,353.32,35.74,-4.19
2021-06-24,14:20:00.000,36.03,353.18,35.77,-4.28
2021-06-24,14:25:00.000,36.03,353.21,35.78,-4.26
2021-06-24,14:30:00.000,36.04,353.18,35.78,-4.28
2021-06-24,14:35:00.000,36.04,353.20,35.79,-4.27
2021-06-24,14:40:00.000,36.08,353.30,35.84,-4.21
2021-06-24,14:45:00.000,36.09,353.22,35.83,-4.26
2021-06-24,14:50:00.000,36.07,353.17,35.82,-4.29
2021-06-24,14:55:00.000,36.09,344.95,34.85,-9.37
2021-06-24,15:00:00.000,34.16,315.30,24.28,-24.03
2021-06-24,15:05:00.000,34.30,315.13,24.31,-24.20
2021-06-24,15:10:00.000,34.30,315.13,24.30,-24.20
2021-06-24,15:15:00.000,34.32,315.12,24.32,-24.22
2021-06-24,15:20:00.000,34.28,315.21,24.33,-24.15
2021-06-24,15:25:00.000,34.28,315.20,24.32,-24.15
2021-06-24,15:30:00.000,34.28,315.15,24.30,-24.17
2021-06-24,15:35:00.000,34.27,315.13,24.29,-24.18
2021-06-24,15:40:00.000,34.27,315.11,24.28,-24.19
2021-06-24,15:45:00.000,34.27,315.32,24.37,-24.10
2021-06-24,15:50:00.000,34.29,315.22,24.34,-24.15
2021-06-24,15:55:00.000,34.33,315.13,24.33,-24.22
2021-06-24,16:00:00.000,34.32,315.22,24.36,-24.17
2021-06-24,16:05:00.000,34.31,315.06,24.29,-24.24
2021-06-24,16:10:00.000,34.30,315.23,24.35,-24.15
2021-06-24,16:15:00.000,34.31,315.49,24.47,-24.05
2021-06-24,16:20:00.000,62.70,18.87,59.33,20.28
2021-06-24,16:25:00.000,62.71,35.29,51.18,36.23
2021-06-24,16:30:00.000,63.10,6.61,62.68,7.26
2021-06-24,16:35:00.000,63.00,137.79,-46.66,42.33
2021-06-24,16:40:00.000,62.99,16.52,60.39,17.91
2021-06-24,16:45:00.000,63.42,131.74,-42.22,47.32
2021-06-24,16:50:00.000,63.33,133.89,-43.90,45.64
2021-06-24,16:55:00.000,63.46,8.01,62.84,8.84
2021-06-24,17:00:00.000,63.41,141.73,-49.79,39.28
2021-06-24,17:05:00.000,62.66,135.74,-44.88,43.73
2021-06-24,17:10:00.000,62.56,135.57,-44.68,43.79
2021-06-24,17:15:00.000,62.69,136.00,-45.10,43.55
2021-06-24,17:20:00.000,63.17,110.86,-22.49,59.03
2021-06-24,17:25:00.000,62.60,345.18,60.52,-16.02
2021-06-24,17:30:00.000,62.06,1.40,62.05,1.52
2021-06-24,17:35:00.000,63.37,64.47,27.31,57.18
2021-06-24,17:40:00.000,63.48,68.89,22.86,59.22
2021-06-24,17:45:00.000,63.88,348.11,62.51,-13.16
2021-06-24,17:50:00.000,64.23,357.92,64.19,-2.33
2021-06-24,17:55:00.000,63.80,8.81,63.05,9.78
2021-06-24,18:00:00.000,62.49,343.95,60.05,-17.28
2021-06-24,18:05:00.000,62.34,356.46,62.22,-3.85
2021-06-24,18:10:00.000,62.62,348.31,61.32,-12.69
2021-06-24,18:15:00.000,62.63,359.49,62.63,-0.56
2021-06-24,18:20:00.000,62.71,354.01,62.36,-6.54
2021-06-24,18:25:00.000,62.73,4.28,62.56,4.68
2021-06-24,18:30:00.000,62.97,358.13,62.93,-2.05
2021-06-24,18:35:00.000,62.61,358.52,62.59,-1.62
2021-06-24,18:40:00.000,63.14,355.60,62.96,-4.84
2021-06-24,18:45:00.000,62.54,1.63,62.52,1.78
2021-06-24,18:50:00.000,63.09,0.53,63.08,0.58
2021-06-24,18:55:00.000,62.63,4.89,62.40,5.34
2021-06-24,19:00:00.000,62.35,1.74,62.32,1.89
2021-06-24,19:05:00.000,63.14,6.58,62.72,7.24
2021-06-24,19:10:00.000,62.63,37.34,49.79,37.99
2021-06-24,19:15:00.000,63.14,4.78,62.93,5.26
2021-06-24,19:20:00.000,62.41,8.47,61.73,9.20
2021-06-24,19:25:00.000,62.52,9.25,61.71,10.05
2021-06-24,19:30:00.000,62.53,358.25,62.50,-1.90
2021-06-24,19:35:00.000,62.55,356.91,62.46,-3.37
2021-06-24,19:40:00.000,63.71,2.13,63.67,2.36
2021-06-24,19:45:00.000,62.22,112.40,-23.71,57.53
2021-06-24,19:50:00.000,63.46,99.81,-10.82,62.54
2021-06-24,19:55:00.000,63.51,102.99,-14.28,61.88
2021-06-24,20:00:00.000,62.51,97.05,-7.67,62.03
2021-06-24,20:05:00.000,63.55,49.08,41.63,48.02
2021-06-24,20:10:00.000,22.50,257.36,-4.92,-21.95
2021-06-24,20:15:00.000,22.92,271.80,0.72,-22.91
2021-06-24,20:20:00.000,22.83,272.35,0.94,-22.82
2021-06-24,20:25:00.000,22.85,272.30,0.92,-22.83
2021-06-24,20:30:00.000,22.86,272.57,1.03,-22.84
2021-06-24,20:35:00.000,22.94,272.06,0.82,-22.92
2021-06-24,20:40:00.000,22.90,273.38,1.35,-22.86
2021-06-24,20:45:00.000,22.89,273.37,1.35,-22.85
2021-06-24,20:50:00.000,22.92,273.26,1.30,-22.89
2021-06-24,20:55:00.000,22.95,273.34,1.34,-22.91
2021-06-24,21:00:00.000,22.92,273.70,1.48,-22.87
2021-06-24,21:05:00.000,22.93,273.64,1.46,-22.88
2021-06-24,21:10:00.000,22.92,273.22,1.29,-22.88
2021-06-24,21:15:00.000,22.92,273.83,1.53,-22.87
2021-06-24,21:20:00.000,22.92,273.82,1.53,-22.87
2021-06-24,21:25:00.000,22.90,273.99,1.59,-22.84
2021-06-24,21:30:00.000,22.93,273.83,1.53,-22.88
2021-06-24,21:35:00.000,22.92,273.74,1.50,-22.88
2021-06-24,21:40:00.000,68.11,20.96,63.60,24.37
2021-06-24,21:45:00.000,67.91,303.95,37.93,-56.33
2021-06-24,21:50:00.000,67.95,303.99,37.99,-56.34
2021-06-24,21:55:00.000,68.00,304.72,38.73,-55.89
2021-06-24,22:00:00.000,67.94,304.90,38.87,-55.72
2021-06-24,22:05:00.000,67.96,304.89,38.88,-55.74
2021-06-24,22:10:00.000,67.94,305.26,39.22,-55.47
2021-06-24,22:15:00.000,67.96,305.44,39.40,-55.37
2021-06-24,22:20:00.000,67.91,305.42,39.35,-55.35
2021-06-24,22:25:00.000,67.93,304.94,38.90,-55.69
2021-06-24,22:30:00.000,67.97,305.32,39.30,-55.46
2021-06-24,22:35:00.000,67.96,305.85,39.80,-55.09
2021-06-24,22:40:00.000,67.88,305.72,39.63,-55.11
2021-06-24,22:45:00.000,67.85,305.52,39.42,-55.22
2021-06-24,22:50:00.000,67.83,305.57,39.46,-55.18
2021-06-24,22:55:00.000,67.88,305.58,39.49,-55.20
2021-06-24,23:00:00.000,67.90,305.18,39.11,-55.50
2021-06-24,23:05:00.000,67.87,305.38,39.30,-55.34
2021-06-24,23:10:00.000,67.89,305.50,39.42,-55.27
2021-06-24,23:15:00.000,67.97,305.41,39.39,-55.39
2021-06-24,23:20:00.000,67.90,305.47,39.40,-55.30
2021-06-24,23:25:00.000,67.83,305.61,39.50,-55.14
2021-06-24,23:30:00.000,67.98,305.51,39.48,-55.34
2021-06-24,23:35:00.000,67.96,305.70,39.66,-55.19
2021-06-24,23:40:00.000,67.95,305.90,39.85,-55.05
2021-06-24,23:45:00.000,67.96,305.88,39.83,-55.06
2021-06-24,23:50:00.000,67.95,305.76,39.71,-55.14
2021-06-24,23:55:00.000,67.94,305.66,39.61,-55.20
2021-06-25,00:00:00.000,67.94,305.89,39.83,-55.05
2021-06-25,00:05:00.000,67.94,306.00,39.93,-54.97
2021-06-25,00:10:00.000,67.94,305.91,39.85,-55.02
2021-06-25,00:15:00.000,67.94,305.95,39.89,-54.99
2021-06-25,00:20:00.000,67.93,305.70,39.64,-55.17
2021-06-25,00:25:00.000,67.93,305.86,39.80,-55.05
2021-06-25,00:30:00.000,67.93,305.68,39.62,-55.18
2021-06-25,00:35:00.000,68.01,305.77,39.75,-55.18
2021-06-25,00:40:00.000,67.82,305.73,39.60,-55.05
2021-06-25,00:45:00.000,67.86,305.68,39.58,-55.12
2021-06-25,00:50:00.000,67.85,305.64,39.54,-55.14
2021-06-25,00:55:00.000,67.81,305.07,38.96,-55.50
2021-06-25,01:00:00.000,67.90,305.11,39.05,-55.55
2021-06-25,01:05:00.000,67.84,305.21,39.12,-55.43
2021-06-25,01:10:00.000,67.78,305.20,39.07,-55.38
2021-06-25,01:15:00.000,67.73,305.13,38.97,-55.39
2021-06-25,01:20:00.000,67.77,305.23,39.09,-55.35
2021-06-25,01:25:00.000,67.80,305.16,39.05,-55.43
2021-06-25,01:30:00.000,67.70,305.24,39.07,-55.29
2021-06-25,01:35:00.000,67.63,305.21,38.99,-55.26
2021-06-25,01:40:00.000,67.62,305.10,38.88,-55.32
2021-06-25,01:45:00.000,67.64,305.13,38.93,-55.32
2021-06-25,01:50:00.000,67.61,305.21,38.98,-55.24
2021-06-25,01:55:00.000,67.65,305.22,39.01,-55.26
2021-06-25,02:00:00.000,67.67,305.32,39.13,-55.22
2021-06-25,02:05:00.000,67.71,305.42,39.24,-55.18
2021-06-25,02:10:00.000,67.67,305.31,39.11,-55.22
2021-06-25,02:15:00.000,67.66,305.22,39.03,-55.28
2021-06-25,02:20:00.000,67.66,305.24,39.04,-55.26
2021-06-25,02:25:00.000,67.66,305.24,39.04,-55.26
2021-06-25,02:30:00.000,67.67,305.21,39.01,-55.29
2021-06-25,02:35:00.000,67.86,305.22,39.14,-55.44
2021-06-25,02:40:00.000,67.91,305.35,39.29,-55.39
2021-06-25,02:45:00.000,67.94,305.28,39.24,-55.45
2021-06-25,02:50:00.000,67.92,305.19,39.14,-55.51
2021-06-25,02:55:00.000,67.82,305.30,39.19,-55.35
2021-06-25,03:00:00.000,67.80,305.29,39.17,-55.34
2021-06-25,03:05:00.000,67.77,305.25,39.11,-55.34
2021-06-25,03:10:00.000,67.74,305.26,39.10,-55.31
2021-06-25,03:15:00.000,67.73,305.29,39.13,-55.29
2021-06-25,03:20:00.000,67.73,305.32,39.16,-55.27
2021-06-25,03:25:00.000,67.73,305.40,39.23,-55.21
2021-06-25,03:30:00.000,67.73,305.31,39.14,-55.27
2021-06-25,03:35:00.000,67.73,305.33,39.17,-55.25
2021-06-25,03:40:00.000,67.73,305.33,39.16,-55.26
2021-06-25,03:45:00.000,67.72,305.24,39.08,-55.31
2021-06-25,03:50:00.000,67.73,305.27,39.11,-55.29
2021-06-25,03:55:00.000,67.72,305.30,39.14,-55.27
2021-06-25,04:00:00.000,67.72,305.28,39.11,-55.29
2021-06-25,04:05:00.000,67.73,305.22,39.05,-55.33
2021-06-25,04:10:00.000,67.72,305.24,39.08,-55.31
2021-06-25,04:15:00.000,67.70,305.25,39.07,-55.29
2021-06-25,04:20:00.000,67.72,305.21,39.04,-55.33
2021-06-25,04:25:00.000,67.72,305.34,39.17,-55.24
2021-06-25,04:30:00.000,67.72,305.26,39.10,-55.29
2021-06-25,04:35:00.000,67.72,305.30,39.13,-55.27
2021-06-25,04:40:00.000,67.72,305.34,39.18,-55.24
2021-06-25,04:45:00.000,67.71,305.42,39.24,-55.18
2021-06-25,04:50:00.000,67.72,305.36,39.19,-55.23
2021-06-25,04:55:00.000,67.73,304.73,38.59,-55.66
2021-06-25,05:00:00.000,67.74,304.31,38.18,-55.95
2021-06-25,05:05:00.000,67.71,305.17,39.00,-55.36
2021-06-25,05:10:00.000,67.72,304.88,38.73,-55.55
2021-06-25,05:15:00.000,67.71,305.15,38.98,-55.36
2021-06-25,05:20:00.000,67.71,305.18,39.01,-55.34
2021-06-25,05:25:00.000,67.71,305.18,39.01,-55.34
2021-06-25,05:30:00.000,67.71,305.07,38.91,-55.42
2021-06-25,05:35:00.000,67.71,305.16,38.99,-55.35
2021-06-25,05:40:00.000,67.71,305.27,39.09,-55.28
2021-06-25,05:45:00.000,67.71,305.29,39.11,-55.27
2021-06-25,05:50:00.000,67.71,305.24,39.07,-55.30
2021-06-25,05:55:00.000,67.71,305.21,39.04,-55.32
2021-06-25,06:00:00.000,67.70,305.21,39.04,-55.31
2021-06-25,06:05:00.000,67.71,305.27,39.09,-55.28
2021-06-25,06:10:00.000,67.71,305.22,39.04,-55.32
2021-06-25,06:15:00.000,67.71,305.23,39.06,-55.31
2021-06-25,06:20:00.000,67.71,305.22,39.05,-55.32
2021-06-25,06:25:00.000,67.71,305.31,39.14,-55.26
2021-06-25,06:30:00.000,67.71,305.29,39.12,-55.27
2021-06-25,06:35:00.000,67.71,305.35,39.17,-55.23
2021-06-25,06:40:00.000,67.71,305.28,39.11,-55.27
2021-06-25,06:45:00.000,67.71,305.22,39.05,-55.32
2021-06-25,06:50:00.000,67.71,305.31,39.14,-55.26
2021-06-25,06:55:00.000,67.71,305.21,39.04,-55.33
2021-06-25,07:00:00.000,67.71,305.20,39.03,-55.33
2021-06-25,07:05:00.000,67.70,305.29,39.12,-55.26
2021-06-25,07:10:00.000,67.70,305.23,39.06,-55.30
2021-06-25,07:15:00.000,67.71,305.21,39.04,-55.32
2021-06-25,07:20:00.000,67.71,305.25,39.07,-55.29
2021-06-25,07:25:00.000,67.71,305.27,39.10,-55.28
2021-06-25,07:30:00.000,67.70,305.18,39.00,-55.34
2021-06-25,07:35:00.000,67.71,305.21,39.04,-55.32
2021-06-25,07:40:00.000,67.71,305.22,39.05,-55.31
2021-06-25,07:45:00.000,67.70,305.14,38.97,-55.36
2021-06-25,07:50:00.000,67.71,305.13,38.96,-55.37
2021-06-25,07:55:00.000,67.71,305.10,38.93,-55.40
2021-06-25,08:00:00.000,67.67,305.11,38.92,-55.36
2021-06-25,08:05:00.000,67.71,305.08,38.91,-55.41
2021-06-25,08:10:00.000,67.70,305.01,38.85,-55.45
2021-06-25,08:15:00.000,67.71,304.95,38.78,-55.50
2021-06-25,08:20:00.000,67.71,304.80,38.64,-55.60
2021-06-25,08:25:00.000,67.72,304.60,38.46,-55.74
2021-06-25,08:30:00.000,67.71,304.62,38.47,-55.73
2021-06-25,08:35:00.000,67.71,304.82,38.66,-55.59
2021-06-25,08:40:00.000,67.71,304.92,38.76,-55.52
2021-06-25,08:45:00.000,67.71,304.93,38.77,-55.51
2021-06-25,08:50:00.000,67.71,305.05,38.88,-55.43
2021-06-25,08:55:00.000,67.71,305.10,38.93,-55.39
2021-06-25,09:00:00.000,67.71,305.14,38.97,-55.36
2021-06-25,09:05:00.000,67.70,305.17,39.00,-55.34
2021-06-25,09:10:00.000,67.70,305.13,38.96,-55.37
2021-06-25,09:15:00.000,67.70,305.04,38.87,-55.43
2021-06-25,09:20:00.000,67.70,305.15,38.98,-55.36
2021-06-25,09:25:00.000,67.71,305.10,38.94,-55.39
2021-06-25,09:30:00.000,67.71,304.65,38.50,-55.70
2021-06-25,09:35:00.000,67.74,304.11,37.99,-56.09
2021-06-25,09:40:00.000,67.73,304.29,38.16,-55.96
2021-06-25,09:45:00.000,67.66,304.90,38.71,-55.49
2021-06-25,09:50:00.000,67.64,304.96,38.75,-55.43
2021-06-25,09:55:00.000,67.65,305.02,38.82,-55.40
2021-06-25,10:00:00.000,67.72,304.99,38.83,-55.49
2021-06-25,10:05:00.000,67.75,305.03,38.89,-55.48
2021-06-25,10:10:00.000,67.68,305.04,38.86,-55.41
2021-06-25,10:15:00.000,67.72,304.85,38.70,-55.57
2021-06-25,10:20:00.000,68.18,313.50,46.93,-49.46
2021-06-25,10:25:00.000,68.06,313.45,46.81,-49.41
2021-06-25,10:30:00.000,68.24,313.70,47.15,-49.34
2021-06-25,10:35:00.000,68.18,313.54,46.97,-49.42
2021-06-25,10:40:00.000,68.11,313.72,47.07,-49.22
2021-06-25,10:45:00.000,68.11,313.73,47.08,-49.22
2021-06-25,10:50:00.000,68.12,313.43,46.83,-49.46
2021-06-25,10:55:00.000,68.35,313.51,47.06,-49.57
2021-06-25,11:00:00.000,68.35,335.80,62.35,-28.02
2021-06-25,11:05:00.000,67.77,250.28,-22.87,-63.79
2021-06-25,11:10:00.000,67.59,249.28,-23.91,-63.22
2021-06-25,11:15:00.000,67.34,285.46,17.95,-64.91
2021-06-25,11:20:00.000,67.50,296.25,29.86,-60.54
2021-06-25,11:25:00.000,67.53,296.25,29.87,-60.57
2021-06-25,11:30:00.000,67.57,298.72,32.47,-59.25
2021-06-25,11:35:00.000,67.52,296.72,30.36,-60.31
2021-06-25,11:40:00.000,67.52,299.85,33.60,-58.56
2021-06-25,11:45:00.000,67.48,309.36,42.79,-52.18
2021-06-25,11:50:00.000,67.22,36.19,54.25,39.69
2021-06-25,11:55:00.000,67.16,37.48,53.30,40.87
2021-06-25,12:00:00.000,67.14,37.66,53.15,41.02
2021-06-25,12:05:00.000,67.01,38.18,52.68,41.42
2021-06-25,12:10:00.000,67.04,38.38,52.55,41.62
2021-06-25,12:15:00.000,67.12,39.18,52.03,42.41
2021-06-25,12:20:00.000,67.16,42.83,49.25,45.65
2021-06-25,12:25:00.000,66.96,43.15,48.86,45.79
2021-06-25,12:30:00.000,67.07,43.24,48.87,45.95
2021-06-25,12:35:00.000,66.97,43.45,48.62,46.05
2021-06-25,12:40:00.000,67.21,43.22,48.98,46.03
2021-06-25,12:45:00.000,66.98,42.25,49.58,45.04
2021-06-25,12:50:00.000,67.25,41.81,50.12,44.84
2021-06-25,12:55:00.000,67.25,41.32,50.50,44.41
2021-06-25,13:00:00.000,67.14,41.42,50.35,44.41
2021-06-25,13:05:00.000,67.18,42.02,49.91,44.97
2021-06-25,13:10:00.000,67.37,41.76,50.26,44.87
2021-06-25,13:15:00.000,67.14,42.24,49.71,45.13
2021-06-25,13:20:00.000,67.18,43.18,48.99,45.97
2021-06-25,13:25:00.000,67.29,42.71,49.44,45.64
2021-06-25,13:30:00.000,67.15,47.02,45.78,49.13
2021-06-25,13:35:00.000,67.14,47.17,45.64,49.24
2021-06-25,13:40:00.000,67.14,48.94,44.10,50.63
2021-06-25,13:45:00.000,67.13,49.37,43.71,50.95
2021-06-25,13:50:00.000,67.24,47.89,45.09,49.89
2021-06-25,13:55:00.000,67.02,46.76,45.91,48.82
2021-06-25,14:00:00.000,67.17,46.75,46.02,48.92
2021-06-25,14:05:00.000,67.08,46.77,45.94,48.88
2021-06-25,14:10:00.000,67.11,46.00,46.62,48.28
2021-06-25,14:15:00.000,67.15,43.99,48.31,46.64
2021-06-25,14:20:00.000,67.23,43.72,48.59,46.46
2021-06-25,14:25:00.000,67.19,45.75,46.88,48.13
2021-06-25,14:30:00.000,67.13,45.89,46.73,48.19
2021-06-25,14:35:00.000,67.06,48.04,44.83,49.87
2021-06-25,14:40:00.000,67.06,44.02,48.22,46.60
2021-06-25,14:45:00.000,67.27,43.01,49.19,45.89
2021-06-25,14:50:00.000,67.22,43.65,48.64,46.40
2021-06-25,14:55:00.000,67.21,43.00,49.16,45.84
2021-06-25,15:00:00.000,67.20,42.68,49.40,45.55
2021-06-25,15:05:00.000,67.14,44.07,48.24,46.70
2021-06-25,15:10:00.000,67.07,44.30,48.00,46.84
2021-06-25,15:15:00.000,67.01,44.00,48.21,46.55
2021-06-25,15:20:00.000,67.01,48.90,44.05,50.49
2021-06-25,15:25:00.000,67.16,49.44,43.67,51.03
2021-06-25,15:30:00.000,67.12,49.10,43.94,50.73
2021-06-25,15:35:00.000,67.15,49.07,43.99,50.73
2021-06-25,15:40:00.000,67.15,49.26,43.82,50.88
2021-06-25,15:45:00.000,67.05,51.25,41.96,52.29
2021-06-25,15:50:00.000,67.05,51.50,41.74,52.47
2021-06-25,15:55:00.000,66.96,51.67,41.53,52.53
2021-06-25,16:00:00.000,67.02,51.73,41.51,52.61
2021-06-25,16:05:00.000,66.67,60.20,33.13,57.85
2021-06-25,16:10:00.000,66.92,51.37,41.78,52.28
2021-06-25,16:15:00.000,66.75,47.24,45.32,49.01
2021-06-25,16:20:00.000,67.32,54.47,39.13,54.79
2021-06-25,16:25:00.000,67.20,51.20,42.11,52.37
2021-06-25,16:30:00.000,67.00,51.04,42.13,52.10
2021-06-25,16:35:00.000,67.16,51.15,42.13,52.30
2021-06-25,16:40:00.000,67.21,49.48,43.67,51.09
2021-06-25,16:45:00.000,67.21,48.80,44.27,50.57
2021-06-25,16:50:00.000,66.75,49.78,43.11,50.97
2021-06-25,16:55:00.000,67.01,48.96,44.00,50.55
2021-06-25,17:00:00.000,66.82,49.07,43.78,50.49
2021-06-25,17:05:00.000,69.84,45.13,49.27,49.50
2021-06-25,17:10:00.000,69.21,41.47,51.86,45.84
2021-06-25,17:15:00.000,69.34,41.06,52.29,45.54
2021-06-25,17:20:00.000,69.28,44.14,49.72,48.25
2021-06-25,17:25:00.000,69.27,41.62,51.78,46.01
2021-06-25,17:30:00.000,69.31,111.20,-25.07,64.62
2021-06-25,17:35:00.000,69.57,144.40,-56.57,40.49
2021-06-25,17:40:00.000,69.10,158.76,-64.41,25.03
2021-06-25,17:45:00.000,67.32,178.60,-67.30,1.64
2021-06-25,17:50:00.000,69.19,201.82,-64.23,-25.72
2021-06-25,17:55:00.000,66.64,241.62,-31.67,-58.64
2021-06-25,18:00:00.000,65.98,224.52,-47.05,-46.26
2021-06-25,18:05:00.000,67.70,220.43,-51.54,-43.91
2021-06-25,18:10:00.000,15.03,243.92,-6.60,-13.50
2021-06-25,18:15:00.000,16.77,264.89,-1.49,-16.70
2021-06-25,18:20:00.000,18.07,265.60,-1.39,-18.02
2021-06-25,18:25:00.000,11.75,316.28,8.49,-8.12
2021-06-25,18:30:00.000,2.65,189.69,-2.61,-0.45
2021-06-25,18:35:00.000,5.59,202.96,-5.15,-2.18
2021-06-25,18:40:00.000,3.95,192.89,-3.85,-0.88
2021-06-25,18:45:00.000,1.97,204.54,-1.79,-0.82
2021-06-25,18:50:00.000,4.83,216.21,-3.90,-2.85
2021-06-25,18:55:00.000,4.52,182.25,-4.52,-0.18
2021-06-25,19:00:00.000,3.02,196.45,-2.90,-0.86
2021-06-25,19:05:00.000,2.65,208.59,-2.32,-1.27
2021-06-25,19:10:00.000,1.75,215.49,-1.43,-1.02
2021-06-25,19:15:00.000,3.24,182.80,-3.24,-0.16
2021-06-25,19:20:00.000,2.72,205.97,-2.45,-1.19
2021-06-25,19:25:00.000,1.62,242.92,-0.74,-1.44
2021-06-25,19:30:00.000,2.68,214.00,-2.22,-1.50
2021-06-25,19:35:00.000,1.43,197.08,-1.37,-0.42
2021-06-25,19:40:00.000,2.51,209.37,-2.19,-1.23
2021-06-25,19:45:00.000,2.38,200.63,-2.22,-0.84
2021-06-25,19:50:00.000,1.71,178.43,-1.71,0.05
2021-06-25,19:55:00.000,2.56,240.26,-1.27,-2.22
2021-06-25,20:00:00.000,1.65,272.79,0.08,-1.65
2021-06-25,20:05:00.000,0.75,312.36,0.51,-0.55
2021-06-25,20:10:00.000,0.81,314.97,0.57,-0.57
2021-06-25,20:15:00.000,0.88,251.93,-0.27,-0.83
2021-06-25,20:20:00.000,0.42,297.96,0.20,-0.37
2021-06-25,20:25:00.000,2.62,185.15,-2.61,-0.23
2021-06-25,20:30:00.000,0.69,353.74,0.69,-0.08
2021-06-25,20:35:00.000,0.33,139.42,-0.25,0.22
2021-06-25,20:40:00.000,0.72,15.80,0.69,0.19
2021-06-25,20:45:00.000,0.78,354.93,0.78,-0.07
2021-06-25,20:50:00.000,0.87,321.93,0.68,-0.54
2021-06-25,20:55:00.000,0.90,41.25,0.67,0.59
2021-06-25,21:00:00.000,0.65,336.89,0.60,-0.26
2021-06-25,21:05:00.000,1.40,354.41,1.39,-0.14
2021-06-25,21:10:00.000,0.23,8.17,0.23,0.03
2021-06-25,21:15:00.000,0.49,340.62,0.47,-0.16
2021-06-25,21:20:00.000,1.37,7.02,1.36,0.17
2021-06-25,21:25:00.000,1.85,20.26,1.74,0.64
2021-06-25,21:30:00.000,1.40,349.57,1.37,-0.25
2021-06-25,21:35:00.000,1.41,19.02,1.33,0.46
2021-06-25,21:40:00.000,0.60,344.11,0.58,-0.16
2021-06-25,21:45:00.000,0.24,327.23,0.20,-0.13
2021-06-25,21:50:00.000,0.76,345.73,0.74,-0.19
2021-06-25,21:55:00.000,1.21,24.90,1.10,0.51
2021-06-25,22:00:00.000,1.16,2.38,1.16,0.05
2021-06-25,22:05:00.000,1.73,3.51,1.72,0.11
2021-06-25,22:10:00.000,1.66,0.29,1.66,0.01
2021-06-25,22:15:00.000,1.77,3.01,1.77,0.09
2021-06-25,22:20:00.000,1.20,352.27,1.19,-0.16
2021-06-25,22:25:00.000,2.52,9.89,2.48,0.43
2021-06-25,22:30:00.000,3.66,9.24,3.61,0.59
2021-06-25,22:35:00.000,2.43,5.43,2.41,0.23
2021-06-25,22:40:00.000,2.00,1.72,2.00,0.06
2021-06-25,22:45:00.000,3.65,5.58,3.63,0.35
2021-06-25,22:50:00.000,1.98,356.93,1.98,-0.11
2021-06-25,22:55:00.000,2.59,8.14,2.56,0.37
2021-06-25,23:00:00.000,3.58,4.79,3.56,0.30
2021-06-25,23:05:00.000,3.81,358.52,3.81,-0.10
2021-06-25,23:10:00.000,2.11,7.59,2.09,0.28
2021-06-25,23:15:00.000,4.01,6.05,3.98,0.42
2021-06-25,23:20:00.000,1.72,358.14,1.72,-0.06
2021-06-25,23:25:00.000,1.39,341.40,1.32,-0.44
2021-06-25,23:30:00.000,2.09,359.45,2.09,-0.02
2021-06-25,23:35:00.000,1.60,352.36,1.59,-0.21
2021-06-25,23:40:00.000,3.32,5.20,3.30,0.30
2021-06-25,23:45:00.000,3.28,358.26,3.28,-0.10
2021-06-25,23:50:00.000,1.95,354.12,1.94,-0.20
2021-06-25,23:55:00.000,4.34,14.92,4.19,1.12
2021-06-26,00:00:00.000,5.95,359.80,5.95,-0.02
2021-06-26,00:05:00.000,2.85,19.97,2.68,0.97
2021-06-26,00:10:00.000,5.09,13.11,4.96,1.15
2021-06-26,00:15:00.000,3.08,14.50,2.98,0.77
2021-06-26,00:20:00.000,2.74,340.37,2.58,-0.92
2021-06-26,00:25:00.000,2.47,337.36,2.28,-0.95
2021-06-26,00:30:00.000,1.46,321.21,1.14,-0.91
2021-06-26,00:35:00.000,1.75,345.35,1.70,-0.44
